Year,Personnes à faible revenu,Géographie,GeoCode,Value
2021,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Québec",,8.9
2021,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Québec",,12.7
2021,Toutes les personnes,"Toronto, Ontario",,9.4
2021,Personnes de moins de 18 ans,"Toronto, Ontario",,8.9
2021,Personnes de 18 à 64 ans,"Toronto, Ontario",,8.6
2021,Personnes de 65 ans et plus,"Toronto, Ontario",,13.0
2021,Hommes+,"Toronto, Ontario",,8.7
2021,"Men+, under 18 years","Toronto, Ontario",,9.7
2021,"Men+, 18 to 64 years","Toronto, Ontario",,7.6
2021,"Men+, 65 years and over","Toronto, Ontario",,12.4
2021,Femmes+,"Toronto, Ontario",,10.0
2021,"Women+, under 18 years","Toronto, Ontario",,8.1
2021,"Women+, 18 to 64 years","Toronto, Ontario",,9.7
2021,"Women+, 65 years and over","Toronto, Ontario",,13.5
2021,Toutes les personnes,"Winnipeg, Manitoba",,12.0
2021,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,14.9
2021,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,9.9
2021,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,16.5
2021,Hommes+,"Winnipeg, Manitoba",,11.2
2021,"Men+, under 18 years","Winnipeg, Manitoba",,14.1
2021,"Men+, 18 to 64 years","Winnipeg, Manitoba",,9.9
2021,"Men+, 65 years and over","Winnipeg, Manitoba",,13.0
2021,Femmes+,"Winnipeg, Manitoba",,12.8
2021,"Women+, under 18 years","Winnipeg, Manitoba",,15.8
2021,"Women+, 18 to 64 years","Winnipeg, Manitoba",,9.8
2021,"Women+, 65 years and over","Winnipeg, Manitoba",,19.4
2021,Toutes les personnes,"Calgary, Alberta",,10.2
2021,Personnes de moins de 18 ans,"Calgary, Alberta",,9.6
2021,Personnes de 18 à 64 ans,"Calgary, Alberta",,9.5
2021,Personnes de 65 ans et plus,"Calgary, Alberta",,14.4
2021,Hommes+,"Calgary, Alberta",,10.4
2021,"Men+, under 18 years","Calgary, Alberta",,11.3
2021,"Men+, 18 to 64 years","Calgary, Alberta",,9.3
2021,"Men+, 65 years and over","Calgary, Alberta",,14.9
2021,Femmes+,"Calgary, Alberta",,10.0
2021,"Women+, under 18 years","Calgary, Alberta",,8.1
2021,"Women+, 18 to 64 years","Calgary, Alberta",,9.7
2021,"Women+, 65 years and over","Calgary, Alberta",,14.0
2021,Toutes les personnes,"Edmonton, Alberta",,8.7
2021,Personnes de moins de 18 ans,"Edmonton, Alberta",,9.9
2021,Personnes de 18 à 64 ans,"Edmonton, Alberta",,7.9
2021,Personnes de 65 ans et plus,"Edmonton, Alberta",,10.7
2021,Hommes+,"Edmonton, Alberta",,8.8
2021,"Men+, under 18 years","Edmonton, Alberta",,11.0
2021,"Men+, 18 to 64 years","Edmonton, Alberta",,8.1
2021,"Men+, 65 years and over","Edmonton, Alberta",,8.7
2021,Femmes+,"Edmonton, Alberta",,8.5
2021,"Women+, under 18 years","Edmonton, Alberta",,8.7
2021,"Women+, 18 to 64 years","Edmonton, Alberta",,7.6
2021,"Women+, 65 years and over","Edmonton, Alberta",,12.5
2021,Toutes les personnes,"Vancouver, Colombie-Britannique",,9.6
2021,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,8.8
2021,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,8.3
2021,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,15.6
2021,Hommes+,"Vancouver, Colombie-Britannique",,8.7
2021,"Men+, under 18 years","Vancouver, Colombie-Britannique",,9.4
2021,"Men+, 18 to 64 years","Vancouver, Colombie-Britannique",,7.6
2021,"Men+, 65 years and over","Vancouver, Colombie-Britannique",,12.6
2021,Femmes+,"Vancouver, Colombie-Britannique",,10.5
2021,"Women+, under 18 years","Vancouver, Colombie-Britannique",,8.3
2021,"Women+, 18 to 64 years","Vancouver, Colombie-Britannique",,9.0
2021,"Women+, 65 years and over","Vancouver, Colombie-Britannique",,18.4
2022,Personnes de moins de 18 ans,Canada,,12.1
2022,Personnes de 18 à 64 ans,Canada,,10.8
2022,Personnes de 65 ans et plus,Canada,,15.8
2022,Hommes+,Canada,,11.3
2022,"Men+, under 18 years",Canada,,12.0
2022,"Men+, 18 to 64 years",Canada,,10.5
2022,"Men+, 65 years and over",Canada,,13.6
2022,Femmes+,Canada,,12.6
2022,"Women+, under 18 years",Canada,,12.3
2022,"Women+, 18 to 64 years",Canada,,11.1
2022,"Women+, 65 years and over",Canada,,17.7
2022,Toutes les personnes,Provinces de l'Atlantique,,16.3
2022,Personnes de moins de 18 ans,Provinces de l'Atlantique,,15.7
2022,Personnes de 18 à 64 ans,Provinces de l'Atlantique,,13.1
2022,Personnes de 65 ans et plus,Provinces de l'Atlantique,,25.1
2022,Hommes+,Provinces de l'Atlantique,,15.2
2022,"Men+, under 18 years",Provinces de l'Atlantique,,16.0
2022,"Men+, 18 to 64 years",Provinces de l'Atlantique,,12.8
2022,"Men+, 65 years and over",Provinces de l'Atlantique,,21.6
2022,Femmes+,Provinces de l'Atlantique,,17.3
2022,"Women+, under 18 years",Provinces de l'Atlantique,,15.4
2022,"Women+, 18 to 64 years",Provinces de l'Atlantique,,13.5
2022,"Women+, 65 years and over",Provinces de l'Atlantique,,28.2
2022,Toutes les personnes,Terre-Neuve-et-Labrador,10,16.3
2022,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,,14.3
2022,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,,12.5
2022,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,,26.9
2022,Hommes+,Terre-Neuve-et-Labrador,,14.4
2022,"Men+, under 18 years",Terre-Neuve-et-Labrador,,13.8
2022,"Men+, 18 to 64 years",Terre-Neuve-et-Labrador,,11.4
2022,"Men+, 65 years and over",Terre-Neuve-et-Labrador,,22.7
2022,Femmes+,Terre-Neuve-et-Labrador,,18.1
2022,"Women+, under 18 years",Terre-Neuve-et-Labrador,,15.0
2022,"Women+, 18 to 64 years",Terre-Neuve-et-Labrador,,13.6
2022,"Women+, 65 years and over",Terre-Neuve-et-Labrador,,30.6
2022,Toutes les personnes,Île-du-Prince-Édouard,11,12.4
2022,Personnes de moins de 18 ans,Île-du-Prince-Édouard,,10.1
2022,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,,10.3
2022,Personnes de 65 ans et plus,Île-du-Prince-Édouard,,21.0
2022,Hommes+,Île-du-Prince-Édouard,,11.4
2022,"Men+, under 18 years",Île-du-Prince-Édouard,,8.2
2022,"Men+, 18 to 64 years",Île-du-Prince-Édouard,,10.5
2022,"Men+, 65 years and over",Île-du-Prince-Édouard,,17.3
2022,Femmes+,Île-du-Prince-Édouard,,13.4
2022,"Women+, under 18 years",Île-du-Prince-Édouard,,12.1
2022,"Women+, 18 to 64 years",Île-du-Prince-Édouard,,10.0
2022,"Women+, 65 years and over",Île-du-Prince-Édouard,,24.2
2022,Toutes les personnes,Nouvelle-Écosse,12,17.2
2022,Personnes de moins de 18 ans,Nouvelle-Écosse,,17.3
2022,Personnes de 18 à 64 ans,Nouvelle-Écosse,,14.3
2022,Personnes de 65 ans et plus,Nouvelle-Écosse,,25.0
2022,Hommes+,Nouvelle-Écosse,,16.5
2022,"Men+, under 18 years",Nouvelle-Écosse,,18.3
2022,"Men+, 18 to 64 years",Nouvelle-Écosse,,14.1
2022,"Men+, 65 years and over",Nouvelle-Écosse,,22.0
2022,Femmes+,Nouvelle-Écosse,,17.8
2022,"Women+, under 18 years",Nouvelle-Écosse,,16.3
2022,"Women+, 18 to 64 years",Nouvelle-Écosse,,14.5
2022,"Women+, 65 years and over",Nouvelle-Écosse,,27.7
2022,Toutes les personnes,Nouveau-Brunswick,13,16.0
2022,Personnes de moins de 18 ans,Nouveau-Brunswick,,15.7
2022,Personnes de 18 à 64 ans,Nouveau-Brunswick,,12.7
2022,Personnes de 65 ans et plus,Nouveau-Brunswick,,24.7
2022,Hommes+,Nouveau-Brunswick,,15.0
2022,"Men+, under 18 years",Nouveau-Brunswick,,16.2
2022,"Men+, 18 to 64 years",Nouveau-Brunswick,,12.5
2022,"Men+, 65 years and over",Nouveau-Brunswick,,21.1
2022,Femmes+,Nouveau-Brunswick,,16.9
2022,"Women+, under 18 years",Nouveau-Brunswick,,15.3
2022,"Women+, 18 to 64 years",Nouveau-Brunswick,,12.8
2022,"Women+, 65 years and over",Nouveau-Brunswick,,28.0
2022,Toutes les personnes,Québec,24,10.9
2022,Personnes de moins de 18 ans,Québec,,8.3
2022,Personnes de 18 à 64 ans,Québec,,10.0
2022,Personnes de 65 ans et plus,Québec,,16.0
2022,Hommes+,Québec,,10.3
2022,"Men+, under 18 years",Québec,,7.7
2022,"Men+, 18 to 64 years",Québec,,10.2
2022,"Men+, 65 years and over",Québec,,13.4
2022,Femmes+,Québec,,11.5
2022,"Women+, under 18 years",Québec,,9.0
2022,"Women+, 18 to 64 years",Québec,,9.9
2022,"Women+, 65 years and over",Québec,,18.3
2022,Toutes les personnes,Ontario,35,12.0
2022,Personnes de moins de 18 ans,Ontario,,12.8
2022,Personnes de 18 à 64 ans,Ontario,,11.1
2022,Personnes de 65 ans et plus,Ontario,,14.2
2022,Hommes+,Ontario,,11.3
2022,"Men+, under 18 years",Ontario,,12.9
2022,"Men+, 18 to 64 years",Ontario,,10.7
2022,"Men+, 65 years and over",Ontario,,12.0
2022,Femmes+,Ontario,,12.6
2022,"Women+, under 18 years",Ontario,,12.8
2022,"Women+, 18 to 64 years",Ontario,,11.5
2022,"Women+, 65 years and over",Ontario,,16.1
2022,Toutes les personnes,Provinces des Prairies,,11.9
2022,Personnes de moins de 18 ans,Provinces des Prairies,,14.4
2022,Personnes de 18 à 64 ans,Provinces des Prairies,,10.6
2022,Personnes de 65 ans et plus,Provinces des Prairies,,13.7
2022,Hommes+,Provinces des Prairies,,11.4
2022,"Men+, under 18 years",Provinces des Prairies,,14.5
2022,"Men+, 18 to 64 years",Provinces des Prairies,,10.1
2022,"Men+, 65 years and over",Provinces des Prairies,,12.1
2022,Femmes+,Provinces des Prairies,,12.5
2022,"Women+, under 18 years",Provinces des Prairies,,14.3
2022,"Women+, 18 to 64 years",Provinces des Prairies,,11.2
2022,"Women+, 65 years and over",Provinces des Prairies,,15.2
2022,Toutes les personnes,Manitoba,46,15.1
2022,Personnes de moins de 18 ans,Manitoba,,19.7
2022,Personnes de 18 à 64 ans,Manitoba,,13.1
2022,Personnes de 65 ans et plus,Manitoba,,16.4
2022,Hommes+,Manitoba,,14.6
2022,"Men+, under 18 years",Manitoba,,20.2
2022,"Men+, 18 to 64 years",Manitoba,,12.6
2022,"Men+, 65 years and over",Manitoba,,14.4
2022,Femmes+,Manitoba,,15.6
2022,"Women+, under 18 years",Manitoba,,19.2
2022,"Women+, 18 to 64 years",Manitoba,,13.5
2022,"Women+, 65 years and over",Manitoba,,18.2
2022,Toutes les personnes,Saskatchewan,47,13.5
2022,Personnes de moins de 18 ans,Saskatchewan,,16.7
2022,Personnes de 18 à 64 ans,Saskatchewan,,11.7
2022,Personnes de 65 ans et plus,Saskatchewan,,15.6
2022,Hommes+,Saskatchewan,,13.3
2022,"Men+, under 18 years",Saskatchewan,,17.7
2022,"Men+, 18 to 64 years",Saskatchewan,,11.4
2022,"Men+, 65 years and over",Saskatchewan,,13.8
2022,Femmes+,Saskatchewan,,13.8
2022,"Women+, under 18 years",Saskatchewan,,15.7
2022,"Women+, 18 to 64 years",Saskatchewan,,12.1
2022,"Women+, 65 years and over",Saskatchewan,,17.1
2022,Toutes les personnes,Alberta,48,10.6
2022,Personnes de moins de 18 ans,Alberta,,12.2
2022,Personnes de 18 à 64 ans,Alberta,,9.6
2022,Personnes de 65 ans et plus,Alberta,,12.3
2022,Hommes+,Alberta,,10.0
2022,"Men+, under 18 years",Alberta,,12.0
2022,"Men+, 18 to 64 years",Alberta,,9.0
2022,"Men+, 65 years and over",Alberta,,10.9
2022,Femmes+,Alberta,,11.3
2022,"Women+, under 18 years",Alberta,,12.5
2022,"Women+, 18 to 64 years",Alberta,,10.3
2022,"Women+, 65 years and over",Alberta,,13.5
2022,Toutes les personnes,Colombie-Britannique,59,11.7
2022,Personnes de moins de 18 ans,Colombie-Britannique,,11.1
2022,Personnes de 18 à 64 ans,Colombie-Britannique,,10.2
2022,Personnes de 65 ans et plus,Colombie-Britannique,,16.9
2022,Hommes+,Colombie-Britannique,,10.9
2022,"Men+, under 18 years",Colombie-Britannique,,10.6
2022,"Men+, 18 to 64 years",Colombie-Britannique,,9.7
2022,"Men+, 65 years and over",Colombie-Britannique,,15.5
2022,Femmes+,Colombie-Britannique,,12.4
2022,"Women+, under 18 years",Colombie-Britannique,,11.7
2022,"Women+, 18 to 64 years",Colombie-Britannique,,10.7
2022,"Women+, 65 years and over",Colombie-Britannique,,18.2
2022,Toutes les personnes,Territoires,,13.3
2022,Personnes de moins de 18 ans,Territoires,,16.6
2022,Personnes de 18 à 64 ans,Territoires,,11.0
2022,Personnes de 65 ans et plus,Territoires,,19.8
2022,Hommes+,Territoires,,15.4
2022,"Men+, under 18 years",Territoires,,18.5
2022,"Men+, 18 to 64 years",Territoires,,12.7
2022,"Men+, 65 years and over",Territoires,,24.3
2022,Femmes+,Territoires,,11.2
2022,"Women+, under 18 years",Territoires,,14.6
2022,"Women+, 18 to 64 years",Territoires,,9.3
2022,"Women+, 65 years and over",Territoires,,15.0
2022,Toutes les personnes,Yukon,60,10.4
2022,Personnes de moins de 18 ans,Yukon,,
2022,Personnes de 18 à 64 ans,Yukon,,7.5
2022,Personnes de 65 ans et plus,Yukon,,20.1
2022,Hommes+,Yukon,,12.4
2022,"Men+, under 18 years",Yukon,,
2022,"Men+, 18 to 64 years",Yukon,,8.8
2022,"Men+, 65 years and over",Yukon,,25.9
2022,Femmes+,Yukon,,8.4
2022,"Women+, under 18 years",Yukon,,
2022,"Women+, 18 to 64 years",Yukon,,
2022,"Women+, 65 years and over",Yukon,,13.7
2022,Toutes les personnes,Territoires du Nord-Ouest,61,12.8
2022,Personnes de moins de 18 ans,Territoires du Nord-Ouest,,15.6
2022,Personnes de 18 à 64 ans,Territoires du Nord-Ouest,,11.1
2022,Personnes de 65 ans et plus,Territoires du Nord-Ouest,,17.7
2022,Hommes+,Territoires du Nord-Ouest,,15.6
2022,"Men+, under 18 years",Territoires du Nord-Ouest,,19.0
2022,"Men+, 18 to 64 years",Territoires du Nord-Ouest,,13.5
2022,"Men+, 65 years and over",Territoires du Nord-Ouest,,21.0
2022,Femmes+,Territoires du Nord-Ouest,,9.9
2022,"Women+, under 18 years",Territoires du Nord-Ouest,,11.9
2022,"Women+, 18 to 64 years",Territoires du Nord-Ouest,,8.6
2022,"Women+, 65 years and over",Territoires du Nord-Ouest,,
2022,Toutes les personnes,Nunavut,62,16.9
2022,Personnes de moins de 18 ans,Nunavut,,19.2
2022,Personnes de 18 à 64 ans,Nunavut,,15.0
2022,Personnes de 65 ans et plus,Nunavut,,24.2
2022,Hommes+,Nunavut,,18.2
2022,"Men+, under 18 years",Nunavut,,20.5
2022,"Men+, 18 to 64 years",Nunavut,,16.1
2022,"Men+, 65 years and over",Nunavut,,26.8
2022,Femmes+,Nunavut,,15.6
2022,"Women+, under 18 years",Nunavut,,
2022,"Women+, 18 to 64 years",Nunavut,,13.8
2022,"Women+, 65 years and over",Nunavut,,
2022,Toutes les personnes,"Québec, Québec",,8.6
2022,Personnes de moins de 18 ans,"Québec, Québec",,4.8
2022,Personnes de 18 à 64 ans,"Québec, Québec",,8.4
2022,Personnes de 65 ans et plus,"Québec, Québec",,12.2
2022,Hommes+,"Québec, Québec",,8.1
2022,"Men+, under 18 years","Québec, Québec",,4.4
2022,"Men+, 18 to 64 years","Québec, Québec",,9.1
2022,"Men+, 65 years and over","Québec, Québec",,8.8
2022,Femmes+,"Québec, Québec",,9.1
2022,"Women+, under 18 years","Québec, Québec",,5.3
2022,"Women+, 18 to 64 years","Québec, Québec",,7.8
2022,"Women+, 65 years and over","Québec, Québec",,15.1
2022,Toutes les personnes,"Montréal, Québec",,10.8
2022,Personnes de moins de 18 ans,"Montréal, Québec",,8.7
2022,Personnes de 18 à 64 ans,"Montréal, Québec",,10.1
2022,Personnes de 65 ans et plus,"Montréal, Québec",,16.3
2022,Hommes+,"Montréal, Québec",,10.5
2022,"Men+, under 18 years","Montréal, Québec",,8.4
2022,"Men+, 18 to 64 years","Montréal, Québec",,10.2
2022,"Men+, 65 years and over","Montréal, Québec",,14.5
2022,Femmes+,"Montréal, Québec",,11.2
2022,"Women+, under 18 years","Montréal, Québec",,9.0
2022,"Women+, 18 to 64 years","Montréal, Québec",,9.9
2022,"Women+, 65 years and over","Montréal, Québec",,17.7
2022,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,9.6
2022,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,8.7
2022,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,9.6
2022,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,10.7
2022,Hommes+,"Ottawa-Gatineau, Ontario/Québec",,9.3
2022,"Men+, under 18 years","Ottawa-Gatineau, Ontario/Québec",,7.5
2022,"Men+, 18 to 64 years","Ottawa-Gatineau, Ontario/Québec",,9.8
2022,"Men+, 65 years and over","Ottawa-Gatineau, Ontario/Québec",,9.7
2022,Femmes+,"Ottawa-Gatineau, Ontario/Québec",,10.0
2022,"Women+, under 18 years","Ottawa-Gatineau, Ontario/Québec",,10.0
2022,"Women+, 18 to 64 years","Ottawa-Gatineau, Ontario/Québec",,9.5
2022,"Women+, 65 years and over","Ottawa-Gatineau, Ontario/Québec",,11.6
2022,Toutes les personnes,"Toronto, Ontario",,12.2
2022,Personnes de moins de 18 ans,"Toronto, Ontario",,13.5
2022,Personnes de 18 à 64 ans,"Toronto, Ontario",,11.3
2022,Personnes de 65 ans et plus,"Toronto, Ontario",,14.7
2022,Hommes+,"Toronto, Ontario",,11.7
2022,"Men+, under 18 years","Toronto, Ontario",,14.1
2022,"Men+, 18 to 64 years","Toronto, Ontario",,10.9
2022,"Men+, 65 years and over","Toronto, Ontario",,12.4
2022,Femmes+,"Toronto, Ontario",,12.7
2022,"Women+, under 18 years","Toronto, Ontario",,12.8
2022,"Women+, 18 to 64 years","Toronto, Ontario",,11.7
2022,"Women+, 65 years and over","Toronto, Ontario",,16.7
2022,Toutes les personnes,"Winnipeg, Manitoba",,13.6
2022,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,17.7
2022,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,12.2
2022,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,14.2
2022,Hommes+,"Winnipeg, Manitoba",,13.0
2022,"Men+, under 18 years","Winnipeg, Manitoba",,18.0
2022,"Men+, 18 to 64 years","Winnipeg, Manitoba",,11.6
2022,"Men+, 65 years and over","Winnipeg, Manitoba",,12.1
2022,Femmes+,"Winnipeg, Manitoba",,14.2
2022,"Women+, under 18 years","Winnipeg, Manitoba",,17.3
2022,"Women+, 18 to 64 years","Winnipeg, Manitoba",,12.7
2022,"Women+, 65 years and over","Winnipeg, Manitoba",,16.0
2022,Toutes les personnes,"Calgary, Alberta",,10.1
2022,Personnes de moins de 18 ans,"Calgary, Alberta",,11.3
2022,Personnes de 18 à 64 ans,"Calgary, Alberta",,9.5
2022,Personnes de 65 ans et plus,"Calgary, Alberta",,10.9
2022,Hommes+,"Calgary, Alberta",,9.2
2022,"Men+, under 18 years","Calgary, Alberta",,10.9
2022,"Men+, 18 to 64 years","Calgary, Alberta",,8.7
2022,"Men+, 65 years and over","Calgary, Alberta",,9.0
2022,Femmes+,"Calgary, Alberta",,10.9
2022,"Women+, under 18 years","Calgary, Alberta",,11.7
2022,"Women+, 18 to 64 years","Calgary, Alberta",,10.3
2022,"Women+, 65 years and over","Calgary, Alberta",,12.6
2022,Toutes les personnes,"Edmonton, Alberta",,10.8
2022,Personnes de moins de 18 ans,"Edmonton, Alberta",,13.2
2022,Personnes de 18 à 64 ans,"Edmonton, Alberta",,10.1
2022,Personnes de 65 ans et plus,"Edmonton, Alberta",,10.5
2022,Hommes+,"Edmonton, Alberta",,10.4
2022,"Men+, under 18 years","Edmonton, Alberta",,12.1
2022,"Men+, 18 to 64 years","Edmonton, Alberta",,9.9
2022,"Men+, 65 years and over","Edmonton, Alberta",,10.2
2022,Femmes+,"Edmonton, Alberta",,11.2
2022,"Women+, under 18 years","Edmonton, Alberta",,14.5
2022,"Women+, 18 to 64 years","Edmonton, Alberta",,10.3
2022,"Women+, 65 years and over","Edmonton, Alberta",,10.9
2022,Toutes les personnes,"Vancouver, Colombie-Britannique",,11.4
2022,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,10.5
2022,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,10.1
2022,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,17.0
2022,Hommes+,"Vancouver, Colombie-Britannique",,10.9
2022,"Men+, under 18 years","Vancouver, Colombie-Britannique",,10.1
2022,"Men+, 18 to 64 years","Vancouver, Colombie-Britannique",,9.7
2022,"Men+, 65 years and over","Vancouver, Colombie-Britannique",,16.4
2022,Femmes+,"Vancouver, Colombie-Britannique",,11.9
2022,"Women+, under 18 years","Vancouver, Colombie-Britannique",,11.0
2022,"Women+, 18 to 64 years","Vancouver, Colombie-Britannique",,10.6
2022,"Women+, 65 years and over","Vancouver, Colombie-Britannique",,17.5
2023,Personnes de moins de 18 ans,Canada,,13.4
2023,Personnes de 18 à 64 ans,Canada,,11.2
2023,Personnes de 65 ans et plus,Canada,,14.2
2023,Hommes+,Canada,,11.7
2023,"Men+, under 18 years",Canada,,13.6
2023,"Men+, 18 to 64 years",Canada,,10.8
2023,"Men+, 65 years and over",Canada,,12.5
2023,Femmes+,Canada,,12.6
2023,"Women+, under 18 years",Canada,,13.1
2023,"Women+, 18 to 64 years",Canada,,11.5
2023,"Women+, 65 years and over",Canada,,15.7
2023,Toutes les personnes,Provinces de l'Atlantique,,16.3
2023,Personnes de moins de 18 ans,Provinces de l'Atlantique,,17.8
2023,Personnes de 18 à 64 ans,Provinces de l'Atlantique,,13.2
2023,Personnes de 65 ans et plus,Provinces de l'Atlantique,,23.4
2023,Hommes+,Provinces de l'Atlantique,,15.5
2023,"Men+, under 18 years",Provinces de l'Atlantique,,18.4
2023,"Men+, 18 to 64 years",Provinces de l'Atlantique,,12.8
2023,"Men+, 65 years and over",Provinces de l'Atlantique,,20.9
2023,Femmes+,Provinces de l'Atlantique,,17.1
2023,"Women+, under 18 years",Provinces de l'Atlantique,,17.3
2023,"Women+, 18 to 64 years",Provinces de l'Atlantique,,13.6
2023,"Women+, 65 years and over",Provinces de l'Atlantique,,25.6
2023,Toutes les personnes,Terre-Neuve-et-Labrador,10,16.7
2023,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,,17.3
2023,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,,13.0
2023,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,,25.3
2023,Hommes+,Terre-Neuve-et-Labrador,,15.5
2023,"Men+, under 18 years",Terre-Neuve-et-Labrador,,18.4
2023,"Men+, 18 to 64 years",Terre-Neuve-et-Labrador,,12.0
2023,"Men+, 65 years and over",Terre-Neuve-et-Labrador,,22.5
2023,Femmes+,Terre-Neuve-et-Labrador,,17.8
2023,"Women+, under 18 years",Terre-Neuve-et-Labrador,,16.1
2023,"Women+, 18 to 64 years",Terre-Neuve-et-Labrador,,14.0
2023,"Women+, 65 years and over",Terre-Neuve-et-Labrador,,27.8
2023,Toutes les personnes,Île-du-Prince-Édouard,11,14.2
2023,Personnes de moins de 18 ans,Île-du-Prince-Édouard,,15.6
2023,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,,12.0
2023,Personnes de 65 ans et plus,Île-du-Prince-Édouard,,19.8
2023,Hommes+,Île-du-Prince-Édouard,,13.5
2023,"Men+, under 18 years",Île-du-Prince-Édouard,,16.4
2023,"Men+, 18 to 64 years",Île-du-Prince-Édouard,,11.2
2023,"Men+, 65 years and over",Île-du-Prince-Édouard,,17.9
2023,Femmes+,Île-du-Prince-Édouard,,15.0
2023,"Women+, under 18 years",Île-du-Prince-Édouard,,14.9
2023,"Women+, 18 to 64 years",Île-du-Prince-Édouard,,12.7
2023,"Women+, 65 years and over",Île-du-Prince-Édouard,,21.4
2023,Toutes les personnes,Nouvelle-Écosse,12,16.5
2023,Personnes de moins de 18 ans,Nouvelle-Écosse,,18.2
2023,Personnes de 18 à 64 ans,Nouvelle-Écosse,,13.9
2023,Personnes de 65 ans et plus,Nouvelle-Écosse,,22.6
2023,Hommes+,Nouvelle-Écosse,,16.0
2023,"Men+, under 18 years",Nouvelle-Écosse,,19.0
2023,"Men+, 18 to 64 years",Nouvelle-Écosse,,13.5
2023,"Men+, 65 years and over",Nouvelle-Écosse,,20.4
2023,Femmes+,Nouvelle-Écosse,,17.1
2023,"Women+, under 18 years",Nouvelle-Écosse,,17.3
2023,"Women+, 18 to 64 years",Nouvelle-Écosse,,14.2
2023,"Women+, 65 years and over",Nouvelle-Écosse,,24.5
2023,Toutes les personnes,Nouveau-Brunswick,13,16.3
2023,Personnes de moins de 18 ans,Nouveau-Brunswick,,18.3
2023,Personnes de 18 à 64 ans,Nouveau-Brunswick,,12.8
2023,Personnes de 65 ans et plus,Nouveau-Brunswick,,23.8
2023,Hommes+,Nouveau-Brunswick,,15.4
2023,"Men+, under 18 years",Nouveau-Brunswick,,18.0
2023,"Men+, 18 to 64 years",Nouveau-Brunswick,,12.6
2023,"Men+, 65 years and over",Nouveau-Brunswick,,21.0
2023,Femmes+,Nouveau-Brunswick,,17.0
2023,"Women+, under 18 years",Nouveau-Brunswick,,18.5
2023,"Women+, 18 to 64 years",Nouveau-Brunswick,,12.9
2023,"Women+, 65 years and over",Nouveau-Brunswick,,26.2
2023,Toutes les personnes,Québec,24,11.4
2023,Personnes de moins de 18 ans,Québec,,9.1
2023,Personnes de 18 à 64 ans,Québec,,10.6
2023,Personnes de 65 ans et plus,Québec,,16.2
2023,Hommes+,Québec,,10.8
2023,"Men+, under 18 years",Québec,,8.7
2023,"Men+, 18 to 64 years",Québec,,10.5
2023,"Men+, 65 years and over",Québec,,14.1
2023,Femmes+,Québec,,12.1
2023,"Women+, under 18 years",Québec,,9.5
2023,"Women+, 18 to 64 years",Québec,,10.7
2023,"Women+, 65 years and over",Québec,,18.0
2023,Toutes les personnes,Ontario,35,12.0
2023,Personnes de moins de 18 ans,Ontario,,14.1
2023,Personnes de 18 à 64 ans,Ontario,,11.5
2023,Personnes de 65 ans et plus,Ontario,,11.7
2023,Hommes+,Ontario,,11.8
2023,"Men+, under 18 years",Ontario,,14.5
2023,"Men+, 18 to 64 years",Ontario,,11.4
2023,"Men+, 65 years and over",Ontario,,10.2
2023,Femmes+,Ontario,,12.3
2023,"Women+, under 18 years",Ontario,,13.7
2023,"Women+, 18 to 64 years",Ontario,,11.7
2023,"Women+, 65 years and over",Ontario,,13.0
2023,Toutes les personnes,Provinces des Prairies,,11.7
2023,Personnes de moins de 18 ans,Provinces des Prairies,,15.3
2023,Personnes de 18 à 64 ans,Provinces des Prairies,,10.6
2023,Personnes de 65 ans et plus,Provinces des Prairies,,10.9
2023,Hommes+,Provinces des Prairies,,11.3
2023,"Men+, under 18 years",Provinces des Prairies,,15.9
2023,"Men+, 18 to 64 years",Provinces des Prairies,,9.9
2023,"Men+, 65 years and over",Provinces des Prairies,,9.8
2023,Femmes+,Provinces des Prairies,,12.1
2023,"Women+, under 18 years",Provinces des Prairies,,14.7
